Image_Path,Ground_Truth,Inference,Position,Compression_Level,Movie_Name
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_bottom_start_448_672.png,85.89649,102.99585,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_top_start_672_0.png,82.56789,79.92764,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500__start_672_224.png,69.57539,72.3492,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500__start_672_448.png,85.54618,92.766914,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_bottom_start_672_672.png,88.91509,95.13066,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_top_start_896_0.png,81.114716,92.867035,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500__start_896_224.png,85.278465,101.84657,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_center__start_896_448.png,85.08117,105.73262,Center,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_15_compressed_23_domestic-disturbance-2001.mp4_frame1500_bottom_start_896_672.png,92.2384,93.408806,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_left_top_start_0_0.png,88.73086,70.02205,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_left__start_0_224.png,88.58574,135.49362,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_left__start_0_448.png,84.46735,102.597336,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_left_bottom_start_0_672.png,89.70187,92.419556,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_1120_0.png,83.95184,93.65962,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_1120_224.png,90.313484,124.73215,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_1120_448.png,91.77511,97.85379,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_1120_672.png,88.79134,86.975464,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_1344_0.png,81.22807,81.22282,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_1344_224.png,87.356804,107.946724,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_1344_448.png,90.03456,91.23867,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_1344_672.png,90.08006,125.35218,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_right_top_start_1568_0.png,82.19926,91.15991,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_right__start_1568_224.png,86.2668,118.71573,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_right__start_1568_448.png,87.21391,101.844055,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_right_bottom_start_1568_672.png,90.16688,102.21451,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_224_0.png,86.66667,75.93266,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_224_224.png,87.99824,72.7859,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_224_448.png,86.438545,75.89116,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_224_672.png,84.90015,74.44798,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_448_0.png,84.42421,79.166306,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_448_224.png,87.03401,88.29432,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_448_448.png,87.63201,103.95215,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_448_672.png,81.98377,80.836975,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_672_0.png,82.281296,92.308395,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_672_224.png,75.165924,93.11775,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_672_448.png,88.915955,107.208206,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_672_672.png,85.38249,108.56887,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_top_start_896_0.png,85.54439,96.90471,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750__start_896_224.png,90.83025,107.766464,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_center__start_896_448.png,90.205986,90.10756,Center,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_16_compressed_23_domestic-disturbance-2001.mp4_frame1750_bottom_start_896_672.png,75.75323,88.2462,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_left_top_start_0_0.png,87.28283,84.81012,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_left__start_0_224.png,77.467094,83.293625,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_left__start_0_448.png,81.58281,93.10071,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_left_bottom_start_0_672.png,86.333466,83.31835,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_1120_0.png,87.23707,84.140274,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_1120_224.png,85.09406,108.13849,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_1120_448.png,85.40513,101.46605,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_1120_672.png,88.85378,65.86072,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_1344_0.png,86.90857,80.80142,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_1344_224.png,91.01929,79.34529,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_1344_448.png,89.0234,58.921406,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_1344_672.png,91.16507,104.4752,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_right_top_start_1568_0.png,89.67583,84.4577,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_right__start_1568_224.png,79.4379,76.63077,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_right__start_1568_448.png,90.018845,85.13975,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_right_bottom_start_1568_672.png,90.40836,83.79152,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_224_0.png,86.68008,74.95415,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_224_224.png,77.40739,76.48817,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_224_448.png,81.53023,91.1628,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_224_672.png,83.267715,88.67729,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_448_0.png,87.85587,84.05632,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_448_224.png,81.875854,79.69475,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_448_448.png,75.62942,80.25119,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_448_672.png,88.15262,119.0163,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_672_0.png,86.25492,79.47149,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_672_224.png,78.444756,75.604675,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_672_448.png,77.72806,95.498436,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_672_672.png,91.47588,95.75226,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_top_start_896_0.png,85.67799,95.5517,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000__start_896_224.png,80.27542,86.867775,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_center__start_896_448.png,89.63059,91.59543,Center,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_17_compressed_23_domestic-disturbance-2001.mp4_frame2000_bottom_start_896_672.png,91.01421,84.34941,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_left_top_start_0_0.png,82.9384,86.34805,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_left__start_0_224.png,70.96513,88.13723,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_left__start_0_448.png,78.00675,95.48267,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_left_bottom_start_0_672.png,87.8376,94.82367,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_1120_0.png,84.3408,89.1138,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_1120_224.png,86.20456,23.460148,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_1120_448.png,78.20934,35.506504,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_1120_672.png,82.346146,89.90694,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_1344_0.png,83.33465,102.87941,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_1344_224.png,76.41049,91.86589,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_1344_448.png,75.8332,88.489105,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_1344_672.png,78.41786,74.455284,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_right_top_start_1568_0.png,83.42917,80.80299,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_right__start_1568_224.png,75.35105,96.847015,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_right__start_1568_448.png,83.48543,71.402,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_right_bottom_start_1568_672.png,82.99853,97.991905,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_224_0.png,84.19123,73.83499,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_224_224.png,71.54909,92.168976,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_224_448.png,83.66917,83.06142,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_224_672.png,81.25162,100.01303,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_448_0.png,85.59146,84.11646,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_448_224.png,70.90193,85.86258,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_448_448.png,71.69068,78.55185,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_448_672.png,81.02177,105.70909,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_672_0.png,83.09738,94.83974,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_672_224.png,75.07309,77.26953,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_672_448.png,85.73657,79.6985,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_672_672.png,81.2348,111.36632,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_top_start_896_0.png,87.29835,98.6095,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250__start_896_224.png,75.52047,68.80454,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_center__start_896_448.png,81.92255,51.74642,Center,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_18_compressed_23_domestic-disturbance-2001.mp4_frame2250_bottom_start_896_672.png,78.16113,81.624626,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_left_top_start_0_0.png,87.69862,87.51708,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_left__start_0_224.png,77.75848,71.873085,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_left__start_0_448.png,73.793686,73.40734,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_left_bottom_start_0_672.png,88.23811,100.93996,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_top_start_1120_0.png,85.09012,92.343506,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250__start_1120_224.png,84.05483,88.53371,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250__start_1120_448.png,87.966156,91.72995,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_bottom_start_1120_672.png,85.526306,95.941605,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_top_start_1344_0.png,86.56771,84.26162,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250__start_1344_224.png,79.15057,83.78323,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250__start_1344_448.png,82.67408,67.48421,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_bottom_start_1344_672.png,77.59126,64.34206,Edge,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_right_top_start_1568_0.png,83.50569,80.39064,Corner,23,domestic-disturbance-2001.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_10_compressed_23_domestic-disturbance-2001.mp4_frame250_right__start_1568_224.png,82.955444,83.93213,Corner,23,domestic-disturbance-2001.mp4
