VMAF Score,Filename
50.525287,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_left_top_start_0_0.png':
65.767608,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_left__start_0_224.png':
60.922219,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_left__start_0_448.png':
57.932377,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_left_bottom_start_0_672.png':
41.325300,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_1120_0.png':
31.391429,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_1120_224.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_1120_448.png':
30.526152,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_1120_672.png':
53.661742,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_1344_0.png':
58.987114,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_1344_224.png':
58.324143,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_1344_448.png':
15.356973,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_1344_672.png':
57.301272,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_right_top_start_1568_0.png':
50.697778,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_right__start_1568_224.png':
51.626612,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_right__start_1568_448.png':
34.489268,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_right_bottom_start_1568_672.png':
58.058300,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_224_0.png':
61.935560,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_224_224.png':
52.492980,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_224_448.png':
53.261390,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_224_672.png':
62.575256,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_448_0.png':
59.598583,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_448_224.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_448_448.png':
27.248480,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_448_672.png':
34.801514,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_672_0.png':
1.890211,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_672_224.png':
1.071154,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_672_448.png':
2.685127,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_672_672.png':
36.875051,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_top_start_896_0.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000__start_896_224.png':
15.011700,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_center__start_896_448.png':
33.390322,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_449_compressed_75_army-of-darkness.mp4_frame1000_bottom_start_896_672.png':
30.171018,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_left_top_start_0_0.png':
20.947616,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_left__start_0_224.png':
13.270908,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_left__start_0_448.png':
19.478433,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_left_bottom_start_0_672.png':
47.156416,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_1120_0.png':
32.311413,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_1120_224.png':
17.870207,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_1120_448.png':
26.793227,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_1120_672.png':
27.017032,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_1344_0.png':
19.049940,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_1344_224.png':
30.869321,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_1344_448.png':
25.325202,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_1344_672.png':
63.855014,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_right_top_start_1568_0.png':
39.085712,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_right__start_1568_224.png':
30.860025,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_right__start_1568_448.png':
50.168178,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_right_bottom_start_1568_672.png':
30.869717,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_224_0.png':
26.453865,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_224_224.png':
17.745925,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_224_448.png':
14.127677,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_224_672.png':
40.259173,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_448_0.png':
31.442192,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_448_224.png':
11.595110,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_448_448.png':
21.355719,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_448_672.png':
37.488111,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_672_0.png':
23.103316,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_672_224.png':
7.069425,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_672_448.png':
9.512147,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_672_672.png':
41.481888,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_top_start_896_0.png':
34.475338,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250__start_896_224.png':
8.450660,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_center__start_896_448.png':
16.033896,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_450_compressed_75_army-of-darkness.mp4_frame1250_bottom_start_896_672.png':
38.405715,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_left_top_start_0_0.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_left__start_0_224.png':
2.258630,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_left__start_0_448.png':
25.464643,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_left_bottom_start_0_672.png':
57.033802,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_1120_0.png':
10.177387,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_1120_224.png':
14.988370,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_1120_448.png':
63.671871,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_1120_672.png':
67.622243,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_1344_0.png':
7.017082,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_1344_224.png':
6.613018,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_1344_448.png':
64.720263,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_1344_672.png':
91.124989,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_right_top_start_1568_0.png':
60.878813,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_right__start_1568_224.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_right__start_1568_448.png':
54.703258,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_right_bottom_start_1568_672.png':
34.048963,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_224_0.png':
6.946753,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_224_224.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_224_448.png':
36.652507,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_224_672.png':
7.558953,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_448_0.png':
6.551902,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_448_224.png':
6.413584,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_448_448.png':
53.744219,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_448_672.png':
12.238626,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_672_0.png':
9.617290,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_672_224.png':
26.603322,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_672_448.png':
41.729422,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_672_672.png':
10.270065,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_top_start_896_0.png':
8.737083,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500__start_896_224.png':
16.169633,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_center__start_896_448.png':
40.339651,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_451_compressed_75_army-of-darkness.mp4_frame1500_bottom_start_896_672.png':
42.629599,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_left_top_start_0_0.png':
13.673506,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_left__start_0_224.png':
26.605125,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_left__start_0_448.png':
10.231417,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_left_bottom_start_0_672.png':
6.705601,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_1120_0.png':
8.836182,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_1120_224.png':
15.014906,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_1120_448.png':
8.640659,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_1120_672.png':
6.519751,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_1344_0.png':
16.860612,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_1344_224.png':
20.917510,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_1344_448.png':
24.446371,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_1344_672.png':
13.040697,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_right_top_start_1568_0.png':
20.656216,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_right__start_1568_224.png':
17.694397,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_right__start_1568_448.png':
33.588018,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_right_bottom_start_1568_672.png':
61.448543,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_224_0.png':
24.006357,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_224_224.png':
19.460124,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_224_448.png':
19.673529,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_224_672.png':
21.001704,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_448_0.png':
0.293084,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_448_224.png':
10.480066,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_448_448.png':
15.767541,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_448_672.png':
8.821672,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_672_0.png':
13.807098,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_672_224.png':
19.024696,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_672_448.png':
13.797837,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_672_672.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_top_start_896_0.png':
5.792110,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750__start_896_224.png':
6.994526,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_center__start_896_448.png':
13.641072,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_452_compressed_75_army-of-darkness.mp4_frame1750_bottom_start_896_672.png':
58.681226,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_left_top_start_0_0.png':
37.851202,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_left__start_0_224.png':
0.945723,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_left__start_0_448.png':
27.300921,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_left_bottom_start_0_672.png':
50.627773,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_1120_0.png':
27.792178,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_1120_224.png':
12.201456,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_1120_448.png':
14.964123,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_1120_672.png':
41.158745,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_1344_0.png':
47.434144,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_1344_224.png':
34.861310,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_1344_448.png':
23.153781,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_1344_672.png':
43.123834,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_right_top_start_1568_0.png':
50.208970,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_right__start_1568_224.png':
26.129967,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_right__start_1568_448.png':
24.262716,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_right_bottom_start_1568_672.png':
59.942252,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_224_0.png':
25.501076,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_224_224.png':
31.318283,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_224_448.png':
21.051691,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_224_672.png':
44.438934,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_448_0.png':
7.447893,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_448_224.png':
11.341436,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_448_448.png':
5.970949,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_448_672.png':
8.352928,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_672_0.png':
1.166432,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_672_224.png':
26.262655,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_672_448.png':
16.858648,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_672_672.png':
1.907532,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_top_start_896_0.png':
0.000000,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250__start_896_224.png':
3.652803,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_center__start_896_448.png':
10.150759,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_446_compressed_75_army-of-darkness.mp4_frame250_bottom_start_896_672.png':
59.355091,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500_left_top_start_0_0.png':
35.093439,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500_left__start_0_224.png':
42.639670,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500_left__start_0_448.png':
30.635937,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500_left_bottom_start_0_672.png':
25.519912,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500_top_start_1120_0.png':
27.035927,'/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_train_comp_crop_png/train_447_compressed_75_army-of-darkness.mp4_frame500__start_1120_224.png':
